id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
ef97fe443c811b3ee130ec892d4beb67,wroclaw,blockOfFlats,44.0,3.0,1.0,5.0,1970.0,51.14649,17.112,6.98,13.0,0.208,1.444,0.228,0.154,0.083,0.727,0.088,condominium,no,no,no,no,yes,590000
3057b2151371e78402e01a691b757a3e,warszawa,blockOfFlats,57.5,2.0,2.0,3.0,1958.0,52.22798,20.97386,2.06,26.0,0.241,0.534,0.825,0.08,0.083,1.542,0.155,condominium,no,yes,no,no,yes,1145000
ff4b6487fd9193f50dd44c0dd5e93003,wroclaw,apartmentBuilding,42.37,2.0,3.0,5.0,2024.0,51.1034611,17.0231605,0.93,38.0,0.098,0.271,0.027,0.066,0.235,0.273,0.093,condominium,no,no,yes,no,no,799000
552ce8fee72c0bce3d3933bdcade541b,lodz,apartmentBuilding,50.89,2.0,2.0,11.0,2018.0,51.79382,19.44861,1.43,17.0,0.109,0.641,0.189,0.232,0.172,1.005,0.221,condominium,no,yes,yes,no,no,590000
ef1a57ce6b0fc65e5b8ee390b0c66266,krakow,apartmentBuilding,63.01,4.0,1.0,6.0,2022.0,50.0449412,19.957298,1.77,28.0,0.21,0.563,0.257,0.554,0.018,1.146,0.053,condominium,no,no,yes,no,no,1543745
c230e00a2fd937d14e4b571d54041ee6,warszawa,blockOfFlats,36.2,2.0,6.0,8.0,2002.0,52.2003,20.96888,4.22,14.0,0.236,0.536,0.719,0.232,0.161,1.621,0.202,condominium,yes,yes,yes,yes,no,670000
58341952c88374a10d185f044d0cecde,warszawa,blockOfFlats,48.0,2.0,4.0,7.0,1960.0,52.2273,21.01797,1.1,101.0,0.118,0.443,0.266,0.118,0.022,0.459,0.224,condominium,no,yes,yes,no,yes,979000
ced2f2c2d186e134e4259863f695f87c,gdansk,blockOfFlats,36.0,2.0,2.0,4.0,2023.0,54.33541,18.55303,6.75,2.0,1.051,2.498,0.924,0.278,0.422,3.321,0.602,condominium,no,yes,yes,no,no,530000
83b3a1382c9b26881111341adbf263bc,warszawa,blockOfFlats,44.54,3.0,3.0,3.0,1959.0,52.244,21.0032,1.37,37.0,0.329,0.368,0.143,0.178,0.089,0.375,0.032,condominium,no,yes,no,no,yes,1050000
c080abf1d1bf042fec703e1decdc6bef,warszawa,blockOfFlats,58.0,3.0,1.0,9.0,1966.0,52.20137,21.03656,4.05,19.0,0.167,0.296,0.048,0.31,0.049,1.612,0.078,condominium,no,no,yes,no,no,835000
5e07c34dcc385503ef77ec4841d88161,warszawa,blockOfFlats,36.1,2.0,1.0,4.0,1968.0,52.20229404,20.97942352,3.66,20.0,0.155,0.339,0.117,0.173,0.122,1.11,0.037,cooperative,no,no,no,no,yes,625000
484f9beec28db0976b0ceec6625d3e58,warszawa,apartmentBuilding,64.0,3.0,2.0,2.0,2019.0,52.2210497250581,21.1491907685544,9.99,4.0,0.427,2.318,0.606,0.082,0.556,3.459,0.674,condominium,yes,yes,no,yes,yes,929000
fb1838eb5a446df1bfcfdc8000d95b9d,wroclaw,blockOfFlats,64.0,3.0,1.0,11.0,1995.0,51.1271528,16.9622172,5.06,8.0,0.671,1.59,0.427,0.332,0.289,1.424,0.162,condominium,no,yes,yes,no,yes,840000
ce182de2ff1a56a52a60a20189a4ebde,warszawa,blockOfFlats,33.0,2.0,8.0,11.0,1966.0,52.24127915,20.97826062,2.02,33.0,0.293,0.279,0.101,0.097,0.146,1.015,0.163,condominium,no,no,yes,no,no,615000
b46a7eabe0b8cf8a4fd813e21dfb9a32,poznan,apartmentBuilding,33.0,1.0,1.0,5.0,2015.0,52.4093,16.9376,0.21,104.0,0.148,0.353,0.238,0.164,0.085,0.186,0.053,condominium,yes,yes,yes,no,no,600000
5f2e4466b6ad9a8f84e4e5794558742d,lublin,blockOfFlats,79.3,4.0,1.0,4.0,1996.0,51.2521,22.5709,0.54,44.0,0.202,0.531,0.36,0.253,0.072,0.434,0.042,condominium,no,yes,no,no,no,619000
bbf149cba5d1747d7f7fce9c5adf88d7,wroclaw,blockOfFlats,56.66,2.0,1.0,3.0,2005.0,51.1417964,16.9067815,9.25,3.0,0.627,0.302,2.259,0.203,0.232,0.709,1.2,condominium,no,yes,no,no,yes,619000
4281da581af344d92713c72831aa4291,gdansk,apartmentBuilding,41.76,2.0,5.0,5.0,2022.0,54.40628,18.57682,8.08,14.0,0.315,0.498,0.166,0.163,0.048,1.205,0.475,condominium,no,no,yes,no,no,770000
2d1fd085cd7e1fc6ab20718b28cae93b,krakow,tenement,133.0,4.0,3.0,3.0,1914.0,50.0698411,19.9358211,1.63,37.0,0.095,0.471,0.209,0.264,0.105,0.349,0.085,condominium,yes,no,no,no,no,2460500
29706a819c4f1f2d41a31e5841ff9d8d,lodz,blockOfFlats,36.0,2.0,6.0,11.0,1970.0,51.72998,19.4976,6.44,16.0,0.129,1.36,0.666,0.192,0.384,2.021,0.18,condominium,no,yes,no,no,yes,369000
c70139ddadf19a363030c8bf739a0f22,gdansk,blockOfFlats,66.2,3.0,2.0,3.0,1985.0,54.3404226,18.6121327,2.92,12.0,0.275,0.874,0.335,0.302,0.292,2.897,0.317,condominium,no,yes,no,no,yes,625000
0145f97c8e686598f24c99df8efb649d,gdynia,blockOfFlats,60.01,3.0,10.0,11.0,1989.0,54.5419241,18.4621286,5.5,0.0,1.557,2.762,1.498,1.382,1.924,2.207,1.761,cooperative,no,yes,yes,no,no,697000
bbd018d980ecd45e933d6213981c0f58,warszawa,blockOfFlats,38.0,2.0,5.0,7.0,1964.0,52.2604559,20.9686243,3.98,34.0,0.228,0.057,0.294,0.05,0.189,0.541,0.41,cooperative,no,yes,yes,no,no,640000
2b6dceb61c327f6741a011a0a98c25dc,warszawa,blockOfFlats,38.5,2.0,12.0,12.0,1966.0,52.23154,20.9955,0.55,70.0,0.254,0.161,0.166,0.325,0.034,0.963,0.058,condominium,no,yes,yes,no,yes,798999
5b3614857bc0e9ae2946cbc3e572bd63,poznan,blockOfFlats,27.1,1.0,3.0,3.0,1960.0,52.368,16.9043,4.92,25.0,0.242,0.686,0.329,0.148,0.067,0.389,0.08,condominium,yes,no,no,no,yes,384500
940e717e937f03113062f9f1199ad11a,warszawa,blockOfFlats,63.0,3.0,3.0,3.0,2011.0,52.3113368,21.0639244,9.76,16.0,0.277,2.729,0.442,0.275,0.073,3.005,0.086,condominium,no,yes,yes,no,no,850000
a9cef96e3aa8b309fac5ad27603341d1,gdansk,blockOfFlats,30.16,2.0,7.0,12.0,2021.0,54.39522,18.64301,5.15,12.0,0.19,0.009,1.342,0.113,0.026,2.372,0.016,condominium,no,yes,yes,no,no,599000
c8f89fe0b977e8892974d566ef9216ee,gdansk,apartmentBuilding,70.0,3.0,7.0,7.0,2012.0,54.351678,18.65574,0.27,132.0,0.136,0.672,0.113,0.042,0.07,0.531,0.249,condominium,no,no,yes,no,no,1750000
742f7afad20d76ba773d68c568c5f4e5,lodz,blockOfFlats,36.74,2.0,2.0,4.0,1972.0,51.73297029,19.50462351,6.4,11.0,0.302,1.924,0.754,0.285,0.386,2.528,0.291,condominium,yes,no,no,no,yes,275550
57023863e5800ed9624ef95069e40634,warszawa,apartmentBuilding,85.0,4.0,3.0,4.0,2016.0,52.15714447,21.03088292,8.5,34.0,0.308,0.234,0.333,0.157,0.021,1.467,0.057,condominium,yes,yes,yes,no,no,1990000
450b5e88f2716c1903bceb8ea2a39d88,wroclaw,tenement,64.0,4.0,4.0,4.0,1920.0,51.1220467,17.0544595,2.13,17.0,0.179,0.07,0.617,0.183,0.461,1.119,0.066,condominium,no,no,no,no,yes,580000
c30c2b09af23fd62fd2de367e1cbc45d,poznan,blockOfFlats,49.5,2.0,3.0,4.0,1991.0,52.4346,16.9164,3.24,7.0,0.171,0.84,0.353,0.394,0.432,2.385,0.309,condominium,yes,yes,no,no,yes,554000
7ebce1e02f0751db1671241e53dd2118,warszawa,blockOfFlats,36.6,2.0,2.0,3.0,1959.0,52.19543,21.00963,4.06,34.0,0.235,0.672,0.347,0.026,0.31,0.558,0.267,condominium,no,no,no,no,yes,780000
17dfcfb4d7b22330da7f58b6d69bd1d4,wroclaw,blockOfFlats,38.17,2.0,7.0,10.0,1975.0,51.1186225,16.9983948,2.36,18.0,0.253,0.661,0.484,0.301,0.414,0.245,0.218,condominium,yes,no,yes,no,yes,640000
51d0d437bfe65d8c66c52ccc8b6d04f0,warszawa,blockOfFlats,38.0,2.0,3.0,10.0,1972.0,52.20826,21.03783,3.5,15.0,0.17,0.651,0.726,0.121,0.142,1.524,0.287,condominium,no,yes,no,no,no,729900
9b695c1590552093a9146ab1d21f1576,bydgoszcz,blockOfFlats,70.0,3.0,2.0,3.0,2000.0,53.116131,17.977967,1.66,9.0,0.293,0.839,0.344,0.327,0.278,0.81,0.25,condominium,no,yes,no,no,yes,639000
81f3e755c90357c480cf3ebf1b215c64,gdansk,apartmentBuilding,82.0,3.0,2.0,6.0,2010.0,54.379,18.57787,5.95,6.0,0.263,0.365,0.339,0.626,0.368,1.89,0.366,condominium,no,yes,yes,yes,no,1160000
5d679e343d9f49f2bea09f8654d4e7c8,warszawa,apartmentBuilding,29.68,1.0,4.0,5.0,2024.0,52.1937,20.9384,6.13,0.0,1.136,1.617,0.934,0.554,0.794,3.04,0.623,condominium,yes,yes,yes,yes,no,563900
81189297907745931d5a953d03775f19,katowice,apartmentBuilding,30.0,1.0,2.0,8.0,2022.0,50.2523249,19.0389563,1.58,9.0,0.28,0.657,0.511,0.126,0.114,1.123,0.443,condominium,no,no,yes,no,no,423000
423aff162e7e843bd8133275a19ecbe4,wroclaw,blockOfFlats,54.0,2.0,4.0,4.0,1993.0,51.0752561,16.9935405,4.68,11.0,0.286,1.013,0.727,0.326,0.292,1.644,0.313,cooperative,no,yes,no,no,yes,588000
96ba1213e16305d4cc77f88546735a7c,krakow,tenement,133.35,4.0,3.0,3.0,1914.0,50.0663651,19.938351,1.23,118.0,0.03,0.355,0.254,0.14,0.11,0.223,0.172,condominium,no,no,no,no,no,2200000
a459d7170585cbbc29d8474a8e181782,krakow,blockOfFlats,40.0,2.0,11.0,11.0,1970.0,50.0968,20.0025,6.5,20.0,0.133,1.337,0.315,0.124,0.248,0.447,0.248,condominium,no,no,yes,no,yes,499000
43ba1ff7e0804730281149d62fc9a48b,bydgoszcz,tenement,95.0,4.0,1.0,3.0,1893.0,53.126,18.0079,0.65,54.0,0.111,0.205,0.351,0.405,0.058,0.622,0.205,condominium,no,no,no,no,yes,599000
bd0c3b41a5ce9f3ee045714370ba4de6,warszawa,tenement,36.0,2.0,2.0,4.0,1900.0,52.2362324,20.96791996,2.48,40.0,0.048,0.334,0.287,0.062,0.18,1.734,0.211,condominium,no,no,no,no,yes,720000
fd3b65ce998db324c2283d6f456d98d8,warszawa,blockOfFlats,46.0,2.0,3.0,4.0,1968.0,52.2751,20.96,5.66,19.0,0.107,0.258,0.135,0.234,0.17,0.496,0.153,condominium,yes,yes,no,no,yes,820000
945d1c73352a927549c0c60205f401f7,lodz,blockOfFlats,64.02,4.0,5.0,11.0,1979.0,51.75928,19.52207,5.25,11.0,0.395,0.803,0.664,0.368,0.24,1.424,0.222,condominium,no,yes,yes,no,no,576000
011e79481067cf8f94f9f247a6bf41cb,warszawa,blockOfFlats,57.0,3.0,4.0,7.0,1962.0,52.2567779,20.9818511,3.15,21.0,0.496,0.242,0.191,0.382,0.087,0.614,0.32,cooperative,no,yes,yes,no,yes,950000
6cd21e7e9603394cbda61b2fa6769d83,krakow,blockOfFlats,39.36,2.0,5.0,5.0,1966.0,50.0719952,19.9170903,2.4,34.0,0.307,0.121,0.112,0.163,0.046,0.099,0.106,condominium,no,no,no,no,yes,599000
8b3c7f0b369443c00e820f2c5b26cc14,warszawa,apartmentBuilding,49.02,2.0,6.0,8.0,2010.0,52.23478,21.11344,7.49,12.0,0.133,1.048,0.241,0.308,0.167,0.691,0.284,condominium,no,yes,yes,yes,no,880000
1662a93dd496dbcc057a80b7ffd8030a,gdansk,blockOfFlats,36.87,2.0,3.0,3.0,2024.0,54.324881,18.6345344,3.01,9.0,0.367,2.333,0.348,0.169,0.789,3.558,0.295,condominium,no,yes,yes,no,no,460875
d4855fdedcc3fcf279643c5db47ecb40,lodz,blockOfFlats,28.0,1.0,3.0,4.0,1975.0,51.74131,19.50502,5.65,7.0,0.13,1.609,0.85,0.363,0.411,2.831,0.462,condominium,no,no,no,no,no,225000
0a2a586d6d6f67c42636a7dbfc905001,wroclaw,tenement,83.5,4.0,1.0,4.0,1900.0,51.1162931,17.0553906,1.89,28.0,0.128,0.148,0.421,0.238,0.202,0.825,0.182,condominium,yes,no,no,no,yes,1350000
d61cad56983026e49de7ab6c4e012863,wroclaw,blockOfFlats,100.0,4.0,2.0,3.0,2006.0,51.0567489,17.0125061,6.12,20.0,1.004,0.842,0.201,0.15,0.131,3.046,0.361,cooperative,no,yes,no,no,yes,1145000
cb4fb0ac36d1e00e42f783dbbee3f7e1,krakow,apartmentBuilding,65.0,3.0,3.0,7.0,2019.0,50.0469341,19.96712,2.25,19.0,0.452,0.334,0.52,0.071,0.114,1.274,0.367,condominium,no,yes,yes,no,no,1450000
bc50e85a071bc1991fd866139f7a9985,lodz,blockOfFlats,46.0,2.0,2.0,4.0,1970.0,51.7317,19.5045,6.51,11.0,0.295,1.816,0.831,0.201,0.477,2.504,0.273,condominium,no,yes,no,no,yes,320000
08a8fee930707cc7438bdbc00dfac02d,szczecin,tenement,94.03,5.0,2.0,4.0,1930.0,53.4421118,14.5285499,2.99,10.0,0.08,0.442,1.042,0.474,0.045,0.148,0.057,condominium,no,yes,no,no,yes,850000
555707a0e3dfed43a1e98a731097b9f8,krakow,blockOfFlats,72.3,3.0,2.0,4.0,1996.0,50.0982,19.9602,5.02,10.0,0.267,0.686,0.104,0.292,0.101,2.705,0.094,condominium,no,no,no,no,no,930000
9f1c3f072a3dcea0e0a8d49838257a67,krakow,apartmentBuilding,67.09,4.0,4.0,7.0,2024.0,50.0465207,19.9747905,2.77,6.0,0.993,0.859,0.209,0.618,0.327,1.729,0.318,condominium,no,yes,yes,no,yes,1350000
76313dac72e0ee4fff5c3da346d99eca,krakow,tenement,77.0,3.0,2.0,3.0,1890.0,50.0568472,19.9636254,1.81,16.0,0.426,0.194,0.399,0.42,0.188,0.673,0.27,condominium,no,yes,no,no,yes,1399000
4428c7c7eb221bed764fd09b93f6609f,warszawa,blockOfFlats,26.4,1.0,1.0,9.0,1970.0,52.24643,20.98831,1.94,42.0,0.238,0.488,0.24,0.236,0.126,0.34,0.161,condominium,no,no,yes,no,yes,565000
9293f719b3d3c85e1091387816a1af05,krakow,apartmentBuilding,46.76,2.0,14.0,14.0,2022.0,50.077112,19.8927104,4.07,9.0,0.171,0.721,0.5,0.137,0.109,0.492,0.34,condominium,no,yes,yes,no,no,999999
da049318e4c32757d005004c57bce157,warszawa,apartmentBuilding,84.27,3.0,1.0,3.0,2006.0,52.25335515,20.93512663,5.24,5.0,0.502,0.872,0.767,0.295,0.81,0.906,0.205,condominium,yes,yes,yes,no,no,1685400
e67871ff78732874b76d69eb318e1e5f,bydgoszcz,blockOfFlats,42.2,2.0,3.0,11.0,1973.0,53.11206,18.0325,2.39,9.0,0.148,0.511,1.198,0.25,0.427,0.485,0.101,condominium,no,no,no,no,yes,420000
97d193962640f27e002b7fdf9e9c41c5,warszawa,blockOfFlats,62.0,3.0,1.0,3.0,2000.0,52.1773985,21.0455843,6.68,11.0,0.23,0.409,0.946,0.228,0.083,3.045,0.408,cooperative,no,no,no,no,no,995000
d4f3c519c625b1b09e9ed2d2223c5c47,gdansk,blockOfFlats,64.23,3.0,1.0,5.0,2022.0,54.389097,18.6494769,4.43,0.0,0.59,0.575,1.458,0.686,0.774,2.122,0.797,condominium,no,yes,no,no,no,1014000
a8a71399c61f70d96a893cf0ab42e1d1,wroclaw,apartmentBuilding,85.0,3.0,1.0,2.0,2022.0,51.0915786,16.931848,7.16,0.0,1.331,2.74,1.11,0.943,0.634,2.516,0.739,condominium,yes,yes,yes,yes,no,1299000
592d466d0af9630e2c86f587b544a557,krakow,blockOfFlats,52.67,3.0,4.0,4.0,1966.0,50.0469,19.95482,1.5,30.0,0.359,0.592,0.381,0.652,0.065,0.912,0.302,condominium,no,yes,no,no,yes,799000
4f01b951f964877f91b6344db9e3a9fe,krakow,tenement,114.0,4.0,4.0,4.0,1912.0,50.0580449,19.9178074,1.5,9.0,0.285,0.475,0.542,0.951,0.286,1.041,0.452,condominium,no,no,yes,no,no,1899000
702955f806fa8e36b32c60e7d02c2dd2,gdansk,apartmentBuilding,68.65,3.0,5.0,12.0,2021.0,54.4136216,18.6016258,7.92,13.0,0.374,1.358,0.527,0.244,0.213,1.963,0.455,condominium,yes,no,yes,no,no,1750000
ea63804844b72947ddec1d47b109c447,gdansk,apartmentBuilding,53.83,2.0,9.0,17.0,2018.0,54.35932,18.65282,1.11,22.0,0.166,0.21,0.538,0.147,0.269,0.369,0.102,condominium,no,yes,yes,no,no,995000
ad75f08dca745d5c5b3d3cfe30b245cf,warszawa,apartmentBuilding,113.16,5.0,6.0,7.0,2023.0,52.2252,20.9786,1.85,20.0,0.322,0.304,0.534,0.367,0.128,1.409,0.312,condominium,yes,yes,yes,no,no,2600000
9080b708dae7fe19f7f1e2742f585763,czestochowa,blockOfFlats,57.41,2.0,2.0,3.0,2010.0,50.81939,19.15263,1.81,0.0,1.255,2.556,1.376,1.942,0.983,3.624,1.693,condominium,no,no,no,no,yes,390000
f715b1c06f80bb75507ffaffa61540a8,wroclaw,apartmentBuilding,94.0,4.0,2.0,2.0,2010.0,51.0592758,17.0071323,5.93,21.0,1.066,1.089,0.67,0.14,0.074,2.89,0.11,condominium,yes,yes,no,no,no,1199900
2bcaa4ed20c8488217e5d3d95790d140,krakow,blockOfFlats,55.3,3.0,1.0,4.0,1974.0,50.057293,19.9275652,0.81,25.0,0.21,0.243,0.113,0.78,0.064,0.626,0.062,condominium,yes,yes,no,no,yes,1449000
97e7c4bae26ddefab388ff11bb18a8fd,krakow,blockOfFlats,91.0,4.0,1.0,1.0,2023.0,50.0687525,19.8511709,6.41,1.0,1.121,2.754,1.408,2.154,0.35,3.145,1.797,condominium,yes,yes,no,yes,no,2499000
71672f7f508e179023c60e4baf3ef274,lodz,blockOfFlats,42.0,2.0,3.0,4.0,1963.0,51.7911186,19.47690755,1.86,19.0,0.263,1.545,0.108,0.244,0.355,1.52,0.062,condominium,no,yes,no,no,yes,379000
be2b0469927ea01d26d7d26e6044ee8f,warszawa,apartmentBuilding,57.1,3.0,1.0,6.0,2011.0,52.2253687,21.0899883,5.93,21.0,0.182,0.353,0.256,0.162,0.257,1.532,0.157,condominium,yes,no,yes,no,yes,978000
a47b4374deb7176a2a6624cb1b5f1ed5,gdansk,blockOfFlats,41.88,2.0,1.0,3.0,2024.0,54.324881,18.6345344,3.01,9.0,0.367,2.333,0.348,0.169,0.789,3.558,0.295,condominium,no,yes,yes,no,no,498372
9ceb2550afa8a489423e93cd3ecc9637,katowice,blockOfFlats,46.6,2.0,4.0,4.0,1975.0,50.2346841,18.9976228,3.16,1.0,0.801,0.94,1.26,0.368,0.555,2.141,0.567,cooperative,no,yes,no,no,yes,350000
4dbe6c7cb3314612478eb19a68f6bbaf,wroclaw,blockOfFlats,53.43,3.0,1.0,6.0,2020.0,51.124418,17.0382249,1.64,24.0,0.258,0.486,0.25,0.267,0.202,0.519,0.129,condominium,yes,no,yes,no,no,900000
e25ed1a6cff3af63318667c09f455af4,lodz,blockOfFlats,34.91,2.0,8.0,10.0,1970.0,51.7296,19.4604,5.79,14.0,0.243,1.062,0.34,0.154,0.034,0.542,0.159,condominium,yes,yes,yes,no,yes,257000
6bbd41e9c3b4eda7ba8af93d0e74069a,wroclaw,tenement,51.61,3.0,3.0,4.0,1963.0,51.1055609,17.033824,0.64,75.0,0.158,0.433,0.362,0.286,0.095,0.293,0.317,condominium,no,yes,no,no,no,799000
1a6eeaa6a15cd509ce463c0b5d413452,wroclaw,blockOfFlats,52.0,3.0,3.0,8.0,2004.0,51.1176347,17.01222027,1.45,32.0,0.096,0.786,0.375,0.02,0.341,0.346,0.352,condominium,yes,yes,yes,no,no,730000
69f0e63210799d080895634f353286f8,krakow,blockOfFlats,42.0,2.0,8.0,10.0,1970.0,50.0660306,19.9702636,2.57,15.0,0.473,0.458,0.604,0.403,0.031,0.617,0.295,condominium,no,no,yes,no,no,725000
624a72d682f67cc5294c612504ac5478,warszawa,blockOfFlats,53.0,2.0,3.0,10.0,1978.0,52.2306665,21.05770419,3.69,47.0,0.2,0.287,0.084,0.293,0.126,0.426,0.054,condominium,no,yes,yes,no,yes,970000
0724c65b03fed094236bacede603f4da,warszawa,blockOfFlats,47.0,2.0,1.0,4.0,1970.0,52.2740456,20.94310746,6.25,32.0,0.283,0.437,0.372,0.145,0.357,0.438,0.146,cooperative,no,yes,no,no,yes,937000
a7f7432be628ac60476c2509985d5071,warszawa,blockOfFlats,37.05,2.0,1.0,2.0,1949.0,52.24413,20.94845,4.0,29.0,0.136,0.414,0.482,0.04,0.112,0.587,0.373,condominium,no,yes,no,no,yes,650000
d0245bf7d2f49bcc6533761a94e70fe4,warszawa,blockOfFlats,48.0,2.0,9.0,9.0,1962.0,52.2625267,20.9815525,3.74,27.0,0.155,0.299,0.231,0.181,0.37,0.393,0.144,cooperative,no,yes,yes,no,yes,830000
9139d5fb53838af29aaaba9a324b4dc5,lodz,blockOfFlats,36.0,2.0,2.0,3.0,1970.0,51.79679871,19.39730072,4.3,9.0,0.265,2.751,0.506,0.236,0.267,0.827,0.182,condominium,yes,no,no,yes,no,319000
7903e4799dd8089de543dcf336818f6f,warszawa,apartmentBuilding,41.0,2.0,4.0,10.0,2018.0,52.22622,20.95626,3.28,12.0,0.208,0.212,0.563,0.056,0.049,0.726,0.038,condominium,no,yes,yes,no,no,979000
4d70c38570bbf00f14e320a245a6b460,wroclaw,blockOfFlats,80.58,3.0,6.0,6.0,1995.0,51.1138437,17.0556889,1.84,29.0,0.136,0.371,0.344,0.104,0.101,0.555,0.158,condominium,no,no,yes,no,yes,1279000
08cf2dfa7a8d01faaf0a3cca6499cee0,szczecin,tenement,105.79,4.0,2.0,3.0,1906.0,53.4324083,14.536559,1.9,49.0,0.103,0.428,0.163,0.313,0.134,0.363,0.288,condominium,no,yes,no,no,yes,600000
a4d7fd2b64dcd494f24986b48d41892d,krakow,blockOfFlats,63.01,3.0,1.0,6.0,2022.0,50.0456109,19.9568301,1.7,30.0,0.291,0.536,0.31,0.581,0.079,1.067,0.1,condominium,no,no,yes,no,no,1543745
58bcc14b55a217dc75cf9fa0b44bf415,gdansk,blockOfFlats,69.0,3.0,2.0,5.0,2023.0,54.39998,18.64706,5.65,1.0,0.568,0.583,1.186,0.506,0.47,2.961,0.535,condominium,no,yes,yes,no,no,1100000
9d9bafb173c892afa2e5411a93dcdb4b,szczecin,blockOfFlats,57.66,3.0,3.0,4.0,1940.0,53.4485606,14.545625,2.98,11.0,0.186,0.964,0.292,0.372,0.476,1.205,0.299,condominium,yes,yes,no,no,yes,560000
6b48f67dbf083cb229419940f7d48483,bydgoszcz,tenement,63.83,2.0,2.0,3.0,1895.0,53.126,18.0079,0.65,54.0,0.111,0.205,0.351,0.405,0.058,0.622,0.205,condominium,no,no,no,no,yes,415000
b27a2450dcbb710b9804df4062f00c38,krakow,apartmentBuilding,66.0,3.0,1.0,6.0,2021.0,50.06896015,19.986385,3.74,7.0,0.572,0.171,0.516,0.164,0.132,1.813,0.524,condominium,yes,yes,yes,no,no,1069000
4397d5121af41f8aebcde955c424c66d,gdansk,blockOfFlats,63.38,3.0,3.0,3.0,2010.0,54.38298,18.61254,4.62,41.0,0.23,0.15,0.119,0.068,0.088,0.58,0.237,condominium,no,no,no,yes,no,876000
b3e370e793cbea5c99216e4df66eaa81,krakow,blockOfFlats,52.3,2.0,3.0,3.0,2011.0,50.0152025,19.8956743,5.4,19.0,0.525,0.408,0.258,0.178,0.108,3.578,0.098,condominium,yes,yes,no,no,no,850000
05f60ffa5d35b148e432b1e0f0289e45,poznan,tenement,47.52,2.0,4.0,5.0,1950.0,52.4481,16.9341,4.47,4.0,0.355,0.662,0.544,0.387,0.529,3.839,0.51,condominium,yes,no,no,no,no,584000
1493727d57e62fe12fddccc48e776223,krakow,blockOfFlats,35.5,2.0,3.0,3.0,2018.0,50.0863216,19.915275,3.83,19.0,0.162,1.373,0.234,0.218,0.233,1.088,0.29,condominium,yes,no,no,no,no,599950
a80c915d58b3d35f02eb3b279a24acb2,warszawa,blockOfFlats,48.5,3.0,4.0,4.0,1962.0,52.19318,20.96136,5.16,16.0,0.327,1.275,0.497,0.254,0.209,2.434,0.725,condominium,no,yes,no,no,no,750000
8ba9a366c093178440941b6d80ab9cfa,warszawa,blockOfFlats,51.66,2.0,3.0,4.0,2016.0,52.16554745,21.07986253,9.01,30.0,0.539,1.87,0.209,0.114,0.232,2.49,0.088,condominium,yes,yes,yes,no,no,1175265
cd6c2d7a425802a992292032f5ae9d64,krakow,blockOfFlats,36.47,2.0,3.0,4.0,1966.0,50.0857084,19.9401249,3.38,17.0,0.442,0.238,0.371,0.12,0.178,0.767,0.158,condominium,no,yes,no,no,yes,528000
5902d01f1fa82f7836e075727d7ffa1b,wroclaw,blockOfFlats,31.02,1.0,3.0,3.0,1952.0,51.0848244,17.0075521,3.27,14.0,0.049,1.392,0.543,0.384,0.137,0.219,0.213,cooperative,no,yes,no,no,yes,490000
298863c6e36f2100fedb8ff3126812b5,wroclaw,blockOfFlats,61.17,3.0,1.0,2.0,2017.0,51.14558084,17.11352348,7.01,14.0,0.274,1.391,0.146,0.279,0.066,0.616,0.117,condominium,yes,yes,no,no,no,685000
2c9809a2d7bb7dcbf487d7668bf0806c,wroclaw,blockOfFlats,32.5,1.0,4.0,4.0,2017.0,51.10210037,17.03039932,0.96,53.0,0.215,0.648,0.215,0.074,0.088,0.133,0.034,condominium,no,no,yes,yes,no,620000
1e8c79a50142429c2fba38f930645701,krakow,blockOfFlats,63.0,2.0,2.0,2.0,2000.0,50.04485,19.97308,2.73,8.0,0.935,0.818,0.209,0.54,0.153,1.744,0.138,condominium,yes,yes,no,no,no,890000
3bb154a1d5acedea01c85391e5fa5bc5,warszawa,tenement,40.6,2.0,5.0,5.0,1938.0,52.20537,21.00984,2.96,24.0,0.321,0.13,0.3,0.205,0.042,0.478,0.123,condominium,no,no,no,no,no,720000
fc5cc0545fdbfe13a2128fa403f984a9,warszawa,blockOfFlats,43.2,2.0,1.0,6.0,2003.0,52.23937,21.10219,6.77,35.0,0.257,0.29,0.386,0.066,0.11,0.522,0.131,condominium,no,yes,yes,yes,yes,630000
1d29f4fb939fa7992cf0b0c0086c90d9,krakow,blockOfFlats,38.0,2.0,9.0,10.0,1993.0,50.05045023,19.99422604,4.02,0.0,0.549,1.244,0.699,0.976,0.983,1.659,1.0,cooperative,no,no,yes,no,yes,612000
5b0dfcefe508f81f7f2622e9ef6fc7fa,bydgoszcz,blockOfFlats,60.97,3.0,1.0,3.0,2018.0,53.12237,17.98942,0.76,14.0,0.17,0.567,0.766,0.169,0.144,0.039,0.07,condominium,yes,yes,no,yes,no,619000
9ce2cacee83dc7d845ba06d4b9cab86a,warszawa,blockOfFlats,43.0,2.0,3.0,3.0,1947.0,52.20341,21.00895,3.17,27.0,0.441,0.336,0.373,0.119,0.12,0.667,0.104,condominium,no,no,no,no,yes,859000
